id,year,origin,automatic-transmission,cylinders,displacement,drive,cityMPG,highwayMPG,class-size,guzzler,smog-score
23662,2007,3,0,4,2.7,2,25.7782,35.605,3,0,5
23663,2007,3,1,6,4.0,2,20.5614,28.6,3,0,5
23664,2007,3,0,6,4.0,2,19.1,26.8,3,0,5
23665,2007,3,1,6,4.0,2,18.8992,26.0242,3,0,5
23666,2007,3,1,8,4.7,2,16.8507,23.6402,3,0,5
23666,2007,3,1,8,4.7,2,16.8507,23.6402,3,0,6
23669,2007,1,1,8,5.3,4,17.3498,25.943,3,0,2
23669,2007,1,1,8,5.3,4,17.3498,25.943,3,0,6
23670,2007,1,1,8,6.0,4,16.1428,24.0078,3,0,2
23670,2007,1,1,8,6.0,4,16.1428,24.0078,3,0,6
23671,2007,1,1,6,3.7,4,16.9094,24.5096,3,0,2
23672,2007,1,0,6,3.7,4,18.1978,25.7452,3,0,5
23673,2007,1,1,8,4.7,4,16.7,25.6,3,0,5
23676,2007,1,1,8,5.7,4,15.7889,23.0769,3,0,5
23677,2007,1,1,8,4.6,4,16.1817,23.7607,3,0,1
23677,2007,1,1,8,4.6,4,16.1817,23.7607,3,0,2
23677,2007,1,1,8,4.6,4,16.1817,23.7607,3,0,5
23678,2007,1,1,8,5.4,4,15.2468,22.4763,3,0,1
23678,2007,1,1,8,5.4,4,15.2468,22.4763,3,0,2
23678,2007,1,1,8,5.4,4,15.2468,22.4763,3,0,5
23682,2007,1,1,8,5.3,4,17.3266,25.9572,3,0,2
23682,2007,1,1,8,5.3,4,17.3266,25.9572,3,0,6
23683,2007,1,1,8,6.0,4,16.1308,24.0319,3,0,2
23683,2007,1,1,8,6.0,4,16.1308,24.0319,3,0,6
23689,2007,3,1,6,4.0,4,17.5459,26.0495,3,0,5
23689,2007,3,1,6,4.0,4,17.5459,26.0495,3,0,6
23690,2007,3,0,6,4.0,4,19.0096,26.7344,3,0,5
23690,2007,3,0,6,4.0,4,19.0096,26.7344,3,0,6
23692,2007,3,0,4,2.7,4,21.6,30.0,3,0,5
23693,2007,3,1,6,4.0,4,19.5215,27.273,3,0,5
23694,2007,3,0,6,4.0,4,18.1829,25.3634,3,0,5
23695,2007,3,1,8,4.7,4,16.3833,22.5694,3,0,5
23695,2007,3,1,8,4.7,4,16.3833,22.5694,3,0,6
23697,2007,1,1,6,3.8,1,19.5,31.9,6,0,5
23697,2007,1,1,6,3.8,1,19.5,31.9,6,0,6
23698,2007,1,1,4,2.4,1,21.8,33.5481,6,0,5
23699,2007,1,1,6,3.3,1,21.4,33.8482,6,0,5
23700,2007,1,1,6,3.8,1,19.5,31.9,6,0,5
23701,2007,3,1,6,3.5,1,19.7,32.4,6,0,5
23701,2007,3,1,6,3.5,1,19.7,32.4,6,0,6
23702,2007,3,1,6,3.5,1,20.6,33.7481,6,0,5
23702,2007,3,1,6,3.5,1,20.6,33.7481,6,0,6
23704,2007,1,1,6,3.6,2,18.3,31.1,5,0,5
23708,2007,1,1,8,4.8,2,16.8,26.1,5,0,2
23708,2007,1,1,8,4.8,2,16.8,26.1,5,0,6
23709,2007,1,1,8,5.7,2,16.3,25.6,5,0,5
23710,2007,1,1,6,3.8,1,19.5,31.9,5,0,5
23710,2007,1,1,6,3.8,1,19.5,31.9,5,0,6
23711,2007,1,1,6,4.0,1,18.1,30.7692,5,0,5
23711,2007,1,1,6,4.0,1,18.1,30.7692,5,0,6
23712,2007,1,1,4,2.4,1,21.1111,33.3333,5,0,5
23713,2007,1,1,4,2.4,1,23.7,33.3333,5,0,6
23715,2007,1,0,4,2.4,1,24.4444,36.6858,5,0,6
23718,2007,1,1,6,2.7,2,23.1,35.8989,5,0,5
23719,2007,1,1,6,3.5,2,20.9,34.1,5,0,6
23722,2007,1,1,6,3.7,2,19.8,30.5,5,0,5
23722,2007,1,1,6,3.7,2,19.8,30.5,5,0,6
23723,2007,1,0,6,3.7,2,20.4,31.1,5,0,5
23724,2007,1,1,8,5.4,2,15.2639,25.2874,5,0,1
23724,2007,1,1,8,5.4,2,15.2639,25.2874,5,0,5
23724,2007,1,1,8,5.4,2,15.2639,25.2874,5,0,6
23725,2007,1,1,6,4.0,2,17.1,27.3,5,0,1
23725,2007,1,1,6,4.0,2,17.1,27.3,5,0,6
23729,2007,3,1,4,2.4,1,25.4365,37.9029,5,0,5
23729,2007,3,1,4,2.4,1,25.4365,37.9029,5,0,6
23730,2007,3,1,4,2.4,1,24.8,34.3,5,0,5
23731,2007,3,0,4,2.4,1,23.2,31.9,5,0,5
23732,2007,3,1,6,3.5,1,19.7,31.0,5,0,5
23732,2007,3,1,6,3.5,1,19.7,31.0,5,0,6
23733,2007,3,1,4,2.0,1,24.5,34.5,5,0,5
23733,2007,3,1,4,2.0,1,24.5,34.5,5,0,6
23735,2007,3,1,6,2.7,1,22.0,32.9,5,0,5
23736,2007,3,1,6,3.5,2,19.1583,30.1262,5,0,5
23740,2007,1,1,4,2.4,1,27.0,34.7,5,0,5
23741,2007,1,1,6,3.7,2,18.7,28.3,5,0,5
23742,2007,1,1,8,5.7,2,16.3,25.6,5,0,5
23745,2007,1,1,6,3.8,2,18.6,27.3,5,0,5
23745,2007,1,1,6,3.8,2,18.6,27.3,5,0,6
23751,2007,3,1,6,3.3,1,35.6994,34.1599,5,0,7
23751,2007,3,1,6,3.3,1,35.6994,34.1599,5,0,8
23752,2007,1,1,8,5.4,2,14.4444,23.0769,5,0,1
23752,2007,1,1,8,5.4,2,14.4444,23.0769,5,0,5
23752,2007,1,1,8,5.4,2,14.4444,23.0769,5,0,6
23753,2007,1,1,6,4.0,2,16.6,26.4,5,0,1
23753,2007,1,1,6,4.0,2,16.6,26.4,5,0,6
23754,2007,1,1,8,4.6,2,16.4,27.2,5,0,1
23754,2007,1,1,8,4.6,2,16.4,27.2,5,0,5
23754,2007,1,1,8,4.6,2,16.4,27.2,5,0,6
23755,2007,3,1,6,3.0,1,21.8729,34.1534,5,0,5
23755,2007,3,1,6,3.0,1,21.8729,34.1534,5,0,9
23757,2007,3,1,6,3.5,1,22.2,32.4,5,0,5
23758,2007,3,1,6,4.0,2,18.296,29.9243,5,0,5
23758,2007,3,1,6,4.0,2,18.296,29.9243,5,0,6
23759,2007,3,1,6,4.0,2,18.3,28.1,5,0,5
23759,2007,3,1,6,4.0,2,18.3,28.1,5,0,6
23761,2007,1,1,6,3.5,1,22.0,35.4,5,0,5
23761,2007,1,1,6,3.5,1,22.0,35.4,5,0,6
23763,2007,3,1,6,4.0,2,20.4,28.6,5,0,5
23764,2007,3,1,8,4.7,2,18.9,25.92,5,0,5
23764,2007,3,1,8,4.7,2,18.9,25.92,5,0,6
23765,2007,3,1,4,2.4,1,24.4,35.5,5,0,3
23765,2007,3,1,4,2.4,1,24.4,35.5,5,0,5
23766,2007,3,1,6,3.3,1,21.4,31.5,5,0,5
23766,2007,3,1,6,3.3,1,21.4,31.5,5,0,6
23767,2007,3,1,6,3.3,1,35.6994,34.1599,5,0,7
23767,2007,3,1,6,3.3,1,35.6994,34.1599,5,0,8
23768,2007,3,1,4,2.4,1,26.3385,37.9,5,0,5
23768,2007,3,1,4,2.4,1,26.3385,37.9,5,0,6
23769,2007,3,1,6,3.5,1,24.3984,37.3499,5,0,5
23769,2007,3,1,6,3.5,1,24.3984,37.3499,5,0,6
23771,2007,3,1,6,3.7,4,18.9,27.7,6,0,5
23771,2007,3,1,6,3.7,4,18.9,27.7,6,0,6
23772,2007,3,1,4,2.3,4,20.9,29.9,6,0,5
23772,2007,3,1,4,2.3,4,20.9,29.9,6,0,6
23774,2007,2,1,6,3.0,4,21.4499,33.1988,6,0,5
23774,2007,2,1,6,3.0,4,21.4499,33.1988,6,0,6
23776,2007,2,1,6,3.0,4,21.4499,33.1988,6,0,5
23776,2007,2,1,6,3.0,4,21.4499,33.1988,6,0,6
23778,2007,1,1,8,4.6,4,16.3,27.8,6,0,5
23780,2007,1,1,8,6.0,4,16.0,23.0769,6,0,2
23780,2007,1,1,8,6.0,4,16.0,23.0769,6,0,6
23783,2007,1,1,8,5.7,4,15.8,24.6,6,0,5
23786,2007,1,1,6,3.7,4,19.2,29.0997,6,0,5
23786,2007,1,1,6,3.7,4,19.2,29.0997,6,0,6
23787,2007,1,0,6,3.7,4,20.1,30.7,6,0,5
23788,2007,1,1,6,4.0,4,16.2862,25.3869,6,0,1
23788,2007,1,1,6,4.0,4,16.2862,25.3869,6,0,6
23789,2007,1,1,8,4.6,4,15.4136,25.0198,6,0,1
23789,2007,1,1,8,4.6,4,15.4136,25.0198,6,0,5
23789,2007,1,1,8,4.6,4,15.4136,25.0198,6,0,6
23791,2007,3,1,4,2.4,4,24.5462,35.5559,6,0,5
23791,2007,3,1,4,2.4,4,24.5462,35.5559,6,0,6
23792,2007,3,1,4,2.4,4,23.8,33.5,6,0,5
23793,2007,3,0,4,2.4,4,23.2,31.3,6,0,5
23794,2007,3,1,6,3.5,4,18.5,28.4,6,0,5
23794,2007,3,1,6,3.5,4,18.5,28.4,6,0,6
23796,2007,3,1,6,2.7,4,21.3,31.3,6,0,5
23797,2007,3,1,6,3.5,4,18.0687,27.5533,6,0,5
23800,2007,1,1,6,3.7,4,17.4,24.359,6,0,5
23802,2007,1,1,4,2.4,4,25.5556,33.6,6,0,5
23802,2007,1,1,4,2.4,4,25.5556,33.6,6,0,6
23803,2007,1,0,4,2.4,4,28.0478,37.4,6,0,5
23803,2007,1,0,4,2.4,4,28.0478,37.4,6,0,6
23804,2007,1,1,6,3.7,4,18.4,26.8,6,0,5
23805,2007,1,1,8,5.7,4,15.8,24.6,6,0,5
23807,2007,1,1,6,3.7,4,18.7,28.0,6,0,5
23808,2007,1,0,6,3.7,4,19.5,27.7996,6,0,5
23809,2007,1,1,4,2.4,4,25.5556,33.6,6,0,5
23810,2007,1,0,4,2.4,4,28.0478,37.4,6,0,5
23811,2007,1,1,6,3.8,4,17.7606,24.6392,6,0,5
23811,2007,1,1,6,3.8,4,17.7606,24.6392,6,0,6
23812,2007,1,0,6,3.8,4,18.5366,24.359,6,0,5
23818,2007,3,1,8,4.7,4,17.0,24.2,6,0,2
23818,2007,3,1,8,4.7,4,17.0,24.2,6,0,6
23820,2007,3,1,6,3.3,4,34.2778,34.2719,6,0,7
23820,2007,3,1,6,3.3,4,34.2778,34.2719,6,0,8
23821,2007,1,1,6,4.0,4,16.2862,25.3869,6,0,1
23821,2007,1,1,6,4.0,4,16.2862,25.3869,6,0,6
23823,2007,3,1,6,3.0,4,21.3102,32.6951,6,0,5
23823,2007,3,1,6,3.0,4,21.3102,32.6951,6,0,9
23825,2007,3,1,6,3.5,4,21.706,31.4065,6,0,5
23826,2007,3,1,6,4.0,4,17.3322,27.0876,6,0,5
23826,2007,3,1,6,4.0,4,17.3322,27.0876,6,0,6
23827,2007,3,1,6,4.0,4,17.8,26.9,6,0,5
23827,2007,3,1,6,4.0,4,17.8,26.9,6,0,6
23828,2007,3,0,6,4.0,4,19.3,27.3,6,0,5
23828,2007,3,0,6,4.0,4,19.3,27.3,6,0,6
23829,2007,1,1,6,3.5,4,20.8,32.0513,6,0,5
23829,2007,1,1,6,3.5,4,20.8,32.0513,6,0,6
23830,2007,3,1,6,3.6,4,19.3332,29.0991,6,0,6
23831,2007,3,1,6,4.0,4,19.3464,27.1663,6,0,5
23832,2007,3,1,8,4.7,4,17.9,24.5,6,0,2
23832,2007,3,1,8,4.7,4,17.9,24.5,6,0,6
23834,2007,3,1,6,3.3,4,20.5,30.6,6,0,5
23834,2007,3,1,6,3.3,4,20.5,30.6,6,0,6
23835,2007,3,1,6,3.3,4,34.2778,34.2719,6,0,7
23835,2007,3,1,6,3.3,4,34.2778,34.2719,6,0,8
23837,2007,3,1,4,2.4,4,25.3362,35.2534,6,0,5
23837,2007,3,1,4,2.4,4,25.3362,35.2534,6,0,6
23838,2007,3,1,6,3.5,4,23.7,35.7494,6,0,5
23838,2007,3,1,6,3.5,4,23.7,35.7494,6,0,6
23839,2007,3,1,8,4.7,4,16.5,22.8,6,0,2
23839,2007,3,1,8,4.7,4,16.5,22.8,6,0,6
23840,2007,2,1,10,5.0,4,18.4,27.7,6,0,1
23842,2007,1,1,6,2.7,1,24.2,38.3,2,0,2
23848,2007,1,1,8,4.7,2,16.7,24.359,5,0,1
23849,2007,1,1,8,4.7,4,16.7,24.359,6,0,1
23851,2007,1,1,8,4.7,4,15.2,22.9,6,0,2
23855,2007,1,1,8,4.7,4,16.7,25.6,6,0,1
23857,2007,1,1,8,5.3,4,17.2328,25.5382,3,0,2
23857,2007,1,1,8,5.3,4,17.2328,25.5382,3,0,6
23858,2007,1,1,8,4.7,2,15.3962,23.8975,3,0,2
23859,2007,1,1,8,4.7,4,15.1718,22.8275,3,0,2
23862,2007,3,1,4,1.8,1,31.0,50.5,0,0,8
23862,2007,3,1,4,1.8,1,31.0,50.5,0,0,9
23885,2007,3,1,4,2.4,1,23.8,36.7,3,0,5
23885,2007,3,1,4,2.4,1,23.8,36.7,3,0,6
23886,2007,3,1,6,2.7,1,22.2,35.0,3,0,5
23886,2007,3,1,6,2.7,1,22.2,35.0,3,0,6
23887,2007,3,1,5,3.7,2,19.2,29.9,3,0,5
23897,2007,1,1,6,4.0,2,19.9,29.2,5,0,5
23898,2007,1,1,6,3.5,1,20.1,32.5,5,0,1
23898,2007,1,1,6,3.5,1,20.1,32.5,5,0,5
23898,2007,1,1,6,3.5,1,20.1,32.5,5,0,6
23901,2007,3,1,6,3.5,1,19.6,31.0,5,0,5
23901,2007,3,1,6,3.5,1,19.6,31.0,5,0,6
23902,2007,2,1,6,3.0,4,19.2,29.6,6,0,2
23902,2007,2,1,6,3.0,4,19.2,29.6,6,0,6
23903,2007,2,1,8,4.8,4,16.7,26.6,6,0,2
23903,2007,2,1,8,4.8,4,16.7,26.6,6,0,6
23905,2007,1,1,6,4.0,4,19.1,27.8,6,0,5
23906,2007,1,1,6,3.5,4,19.3918,30.3525,6,0,1
23906,2007,1,1,6,3.5,4,19.3918,30.3525,6,0,5
23906,2007,1,1,6,3.5,4,19.3918,30.3525,6,0,6
23913,2007,3,1,6,3.5,4,18.0,28.6,6,0,5
23913,2007,3,1,6,3.5,4,18.0,28.6,6,0,6
23914,2007,2,1,6,3.0,4,23.8,34.0,6,0,1
23921,2007,2,0,4,1.6,1,35.6,50.8,0,0,5
23921,2007,2,0,4,1.6,1,35.6,50.8,0,0,6
23922,2007,2,1,4,1.6,1,33.3,47.1,0,0,5
23922,2007,2,1,4,1.6,1,33.3,47.1,0,0,6
23928,2007,2,1,4,1.6,1,24.5749,40.4453,0,0,5
23932,2007,2,1,8,4.4,4,18.9015,31.6023,2,0,5
23932,2007,2,1,8,4.4,4,18.9015,31.6023,2,0,6
23933,2007,2,1,6,3.2,1,20.1,34.6,2,0,5
23933,2007,2,1,6,3.2,1,20.1,34.6,2,0,6
23945,2007,2,1,6,3.0,4,22.5,32.5,6,0,1
23949,2007,3,1,4,2.5,1,46.8,46.6,2,0,9
23960,2007,2,1,6,3.0,2,22.1596,37.0367,0,0,5
23962,2007,3,1,4,2.5,1,30.3,42.5,2,0,5
23963,2007,3,0,4,2.5,1,26.5755,40.0713,2,0,5
23988,2007,2,1,6,3.0,4,21.5749,34.8498,0,0,5
24001,2008,3,0,6,3.8,1,19.9155,34.5579,0,0,5
24003,2008,2,1,4,2.0,1,29.1,43.6,0,0,5
24003,2008,2,1,4,2.0,1,29.1,43.6,0,0,6
24006,2008,1,1,4,2.4,1,25.3,40.1,0,0,5
24006,2008,1,1,4,2.4,1,25.3,40.1,0,0,6
24007,2008,1,1,6,2.7,1,22.8,35.6,0,0,2
24007,2008,1,1,6,2.7,1,22.8,35.6,0,0,5
24008,2008,1,1,6,3.5,1,20.2,35.9,0,0,5
24008,2008,1,1,6,3.5,1,20.2,35.9,0,0,6
24012,2008,3,1,6,3.8,1,21.025,35.5419,0,0,5
24013,2008,1,1,4,2.4,1,26.0,40.2,0,0,5
24013,2008,1,1,4,2.4,1,26.0,40.2,0,0,6
24015,2008,2,1,4,2.0,1,26.9,41.7,0,0,5
24015,2008,2,1,4,2.0,1,26.9,41.7,0,0,6
24018,2008,3,1,4,2.0,1,27.5844,39.9998,0,0,5
24018,2008,3,1,4,2.0,1,27.5844,39.9998,0,0,9
24019,2008,3,0,4,2.0,1,27.222,39.9899,0,0,5
24019,2008,3,0,4,2.0,1,27.222,39.9899,0,0,9
24021,2008,3,0,4,2.5,4,24.7286,37.5847,0,0,5
24021,2008,3,0,4,2.5,4,24.7286,37.5847,0,0,9
24023,2008,3,1,4,2.5,4,25.0768,37.1373,0,0,5
24023,2008,3,1,4,2.5,4,25.0768,37.1373,0,0,9
24024,2008,3,1,4,2.5,4,22.1,33.6,0,0,5
24027,2008,2,1,4,2.0,1,28.1096,40.4093,0,0,5
24027,2008,2,1,4,2.0,1,28.1096,40.4093,0,0,6
24028,2008,2,1,4,2.0,1,28.1096,40.4093,0,0,5
24028,2008,2,1,4,2.0,1,28.1096,40.4093,0,0,6
24032,2008,2,1,6,3.0,4,21.7672,35.2164,2,0,5
24032,2008,2,1,6,3.0,4,21.7672,35.2164,2,0,6
24033,2008,2,1,6,3.0,2,21.7412,36.2321,2,0,5
24036,2008,2,1,8,4.8,2,19.0711,31.466,2,0,5
24036,2008,2,1,8,4.8,2,19.0711,31.466,2,0,6
24038,2008,2,1,10,5.0,2,13.0847,23.6701,2,1,5
24040,2008,1,1,4,2.4,1,26.9,41.6998,2,0,5
24040,2008,1,1,4,2.4,1,26.9,41.6998,2,0,6
24043,2008,1,1,4,2.4,1,26.9,41.6998,2,0,5
24043,2008,1,1,4,2.4,1,26.9,41.6998,2,0,6
24044,2008,1,1,6,3.5,1,20.2,35.9,2,0,5
24044,2008,1,1,6,3.5,1,20.2,35.9,2,0,6
24050,2008,3,1,8,5.0,4,24.7,30.3,2,0,7
24050,2008,3,1,8,5.0,4,24.7,30.3,2,0,8
24051,2008,1,1,6,3.8,1,22.1,38.9,2,0,5
24051,2008,1,1,6,3.8,1,22.1,38.9,2,0,9
24052,2008,1,1,8,5.3,1,20.24,35.5,2,0,5
24054,2008,1,1,6,3.5,4,20.6,33.3,0,0,5
24054,2008,1,1,6,3.5,4,20.6,33.3,0,0,9
24055,2008,1,1,6,3.5,1,22.6,39.6,0,0,5
24055,2008,1,1,6,3.5,1,22.6,39.6,0,0,9
24056,2008,3,1,4,2.4,1,26.5,42.8,0,0,5
24056,2008,3,1,4,2.4,1,26.5,42.8,0,0,6
24058,2008,3,1,6,3.3,1,23.5996,39.1,0,0,5
24058,2008,3,1,6,3.3,1,23.5996,39.1,0,0,6
24065,2008,1,1,6,3.5,1,22.6,39.6,0,0,5
24065,2008,1,1,6,3.5,1,22.6,39.6,0,0,9
24067,2008,2,1,4,2.0,1,28.1096,40.4093,2,0,5
24067,2008,2,1,4,2.0,1,28.1096,40.4093,2,0,6
24073,2008,1,0,4,2.4,1,27.6242,38.7,2,0,5
24073,2008,1,0,4,2.4,1,27.6242,38.7,2,0,6
24074,2008,1,1,4,2.4,1,27.4,38.7,2,0,5
24074,2008,1,1,4,2.4,1,27.4,38.7,2,0,6
24078,2008,3,1,8,5.6,4,14.5988,22.9802,3,0,5
24080,2008,1,1,6,3.9,1,19.9,32.5,6,0,5
24081,2008,1,1,6,3.6,1,20.1,33.5,5,0,5
24082,2008,1,1,6,3.6,1,20.1,33.5,5,0,5
24083,2008,1,1,4,2.3,1,25.4,35.9,5,0,5
24084,2008,1,0,4,2.3,1,27.7,39.2,5,0,5
24084,2008,1,0,4,2.3,1,27.7,39.2,5,0,6
24085,2008,1,1,6,3.0,1,22.4,33.7,5,0,5
24086,2008,1,1,4,2.3,1,45.6,41.6,5,0,7
24086,2008,1,1,4,2.3,1,45.6,41.6,5,0,9
24087,2008,1,1,6,3.6,1,20.1,33.5,5,0,5
24089,2008,3,1,6,3.5,1,22.2,31.9,5,0,5
24089,2008,3,1,6,3.5,1,22.2,31.9,5,0,6
24091,2008,3,1,4,2.3,1,25.4,35.9,5,0,5
24092,2008,3,0,4,2.3,1,27.7,39.2,5,0,5
24092,2008,3,0,4,2.3,1,27.7,39.2,5,0,6
24094,2008,3,1,4,2.3,1,45.6,41.6,5,0,7
24094,2008,3,1,4,2.3,1,45.6,41.6,5,0,9
24096,2008,1,1,6,3.0,1,22.4,33.7,5,0,5
24097,2008,1,1,4,2.3,1,45.6,41.6,5,0,7
24097,2008,1,1,4,2.3,1,45.6,41.6,5,0,9
24100,2008,3,1,8,5.6,2,15.9,25.5,5,0,5
24102,2008,1,1,6,3.6,1,20.1,33.5,5,0,5
24103,2008,1,1,4,2.4,1,23.8,36.7,5,0,5
24103,2008,1,1,4,2.4,1,23.8,36.7,5,0,6
24104,2008,1,1,6,3.6,1,20.5,32.3,5,0,5
24105,2008,1,1,6,3.6,1,20.1,33.5,5,0,5
24111,2008,1,1,4,2.3,4,23.8962,32.7463,6,0,5
24112,2008,1,1,6,3.0,4,21.353,30.4159,6,0,5
24113,2008,1,1,4,2.3,4,38.4,38.0,6,0,7
24113,2008,1,1,4,2.3,4,38.4,38.0,6,0,9
24114,2008,1,1,6,3.6,4,19.3,31.0,6,0,5
24115,2008,3,1,8,5.6,4,14.4,23.5,6,0,5
24116,2008,2,1,6,3.2,4,18.6,30.3,6,0,5
24116,2008,2,1,6,3.2,4,18.6,30.3,6,0,6
24118,2008,2,1,8,4.4,4,15.2,24.0,6,0,5
24118,2008,2,1,8,4.4,4,15.2,24.0,6,0,6
24121,2008,2,1,8,4.2,4,14.8,24.2,6,0,5
24123,2008,3,1,6,3.5,4,21.1,30.9,6,0,5
24123,2008,3,1,6,3.5,4,21.1,30.9,6,0,6
24126,2008,3,1,6,3.0,4,21.353,30.4159,6,0,5
24129,2008,1,1,6,3.0,4,21.353,30.4159,6,0,5
24130,2008,1,1,4,2.3,4,38.4,38.0,6,0,7
24130,2008,1,1,4,2.3,4,38.4,38.0,6,0,9
24132,2008,3,1,6,4.0,4,17.389,27.1518,6,0,5
24132,2008,3,1,6,4.0,4,17.389,27.1518,6,0,6
24133,2008,3,1,8,5.6,4,15.3,24.2,6,0,5
24134,2008,2,1,6,3.6,4,17.9,27.6,6,0,5
24136,2008,2,1,8,4.8,4,16.0,26.4,6,0,5
24136,2008,2,1,8,4.8,4,16.0,26.4,6,0,6
24138,2008,1,1,6,3.6,4,19.3,31.0,6,0,5
24139,2008,1,1,6,3.5,4,18.6,30.4,6,0,5
24140,2008,1,1,6,3.6,4,19.8,31.0,6,0,5
24143,2008,3,1,4,2.5,4,25.1104,35.589,6,0,5
24143,2008,3,1,4,2.5,4,25.1104,35.589,6,0,9
24145,2008,3,0,4,2.5,4,24.7286,37.5847,6,0,5
24145,2008,3,0,4,2.5,4,24.7286,37.5847,6,0,9
24146,2008,3,0,4,2.5,4,22.3,33.5,6,0,5
24147,2008,3,0,4,2.5,4,24.1179,36.0093,6,0,5
24147,2008,3,0,4,2.5,4,24.1179,36.0093,6,0,9
24148,2008,3,1,4,2.5,4,25.0,36.9,6,0,5
24148,2008,3,1,4,2.5,4,25.0,36.9,6,0,9
24149,2008,3,1,4,2.5,4,22.2,32.8,6,0,5
24150,2008,3,1,6,3.0,4,21.6,33.8,6,0,5
24151,2008,3,1,6,3.6,4,19.8,29.4,6,0,5
24157,2008,1,1,6,2.7,1,24.2,38.3,2,0,2
24157,2008,1,1,6,2.7,1,24.2,38.3,2,0,5
24158,2008,1,1,6,2.7,1,24.2,38.3,2,0,2
24158,2008,1,1,6,2.7,1,24.2,38.3,2,0,5
24159,2008,1,1,8,4.6,2,18.5995,31.4944,0,0,5
24161,2008,3,1,8,5.6,2,15.2175,24.0734,3,0,5
24162,2008,3,1,8,5.6,4,14.5345,22.9322,3,0,5
24164,2008,1,1,6,3.9,1,19.9,32.5,6,0,5
24172,2008,1,0,8,6.2,2,20.2,35.8,0,0,5
24172,2008,1,0,8,6.2,2,20.2,35.8,0,0,6
24173,2008,1,1,8,6.2,2,18.2499,34.3493,0,0,5
24173,2008,1,1,8,6.2,2,18.2499,34.3493,0,0,6
24187,2008,3,0,4,2.0,2,27.4,38.0,0,0,5
24187,2008,3,0,4,2.0,2,27.4,38.0,0,0,6
24188,2008,3,0,4,2.0,2,27.0105,38.521,0,0,5
24188,2008,3,0,4,2.0,2,27.0105,38.521,0,0,6
24189,2008,3,1,4,2.0,2,24.8262,38.4122,0,0,5
24189,2008,3,1,4,2.0,2,24.8262,38.4122,0,0,6
24191,2008,2,1,8,5.5,2,16.7,29.0,0,1,5
24191,2008,2,1,8,5.5,2,16.7,29.0,0,1,6
24194,2008,2,1,6,3.0,2,22.0,34.1,0,0,6
24199,2008,1,1,4,2.0,2,23.2499,36.8997,0,0,5
24200,2008,1,0,4,2.0,2,24.2,39.6,0,0,5
24205,2008,2,0,6,2.7,2,23.9,39.8,0,0,5
24205,2008,2,0,6,2.7,2,23.9,39.8,0,0,6
24209,2008,2,0,6,2.7,2,25.8,40.4,0,0,5
24209,2008,2,0,6,2.7,2,25.8,40.4,0,0,6
24212,2008,2,0,6,3.4,2,22.2,36.0,0,0,5
24212,2008,2,0,6,3.4,2,22.2,36.0,0,0,6
24215,2008,1,1,4,2.0,2,23.2499,36.8997,0,0,5
24250,2008,1,1,4,1.6,1,28.8787,44.3929,0,0,5
24250,2008,1,1,4,1.6,1,28.8787,44.3929,0,0,6
24251,2008,1,0,4,1.6,1,30.0861,47.687,0,0,5
24251,2008,1,0,4,1.6,1,30.0861,47.687,0,0,6
24252,2008,1,0,4,2.4,1,28.2,44.8,0,0,5
24253,2008,1,1,6,4.0,2,20.3842,32.9889,0,0,5
24253,2008,1,1,6,4.0,2,20.3842,32.9889,0,0,6
24254,2008,1,0,6,4.0,2,21.032,35.7088,0,0,5
24254,2008,1,0,6,4.0,2,21.032,35.7088,0,0,6
24255,2008,1,1,8,4.6,2,18.885,29.8628,0,0,5
24255,2008,1,1,8,4.6,2,18.885,29.8628,0,0,6
24256,2008,1,0,8,4.6,2,18.9309,31.7924,0,0,5
24256,2008,1,0,8,4.6,2,18.9309,31.7924,0,0,6
24257,2008,1,0,8,5.4,2,16.9089,27.3699,0,1,5
24258,2008,3,0,2,1.3,2,20.4,30.2,0,0,5
24261,2008,2,1,6,3.5,2,21.3,35.5,0,0,6
24266,2008,1,1,4,1.8,1,33.5,45.1,0,0,2
24266,2008,1,1,4,1.8,1,33.5,45.1,0,0,5
24267,2008,1,0,4,1.8,1,34.7,46.9,0,0,2
24267,2008,1,0,4,1.8,1,34.7,46.9,0,0,5
24271,2008,2,1,5,2.5,1,25.2031,40.8,0,0,5
24271,2008,2,1,5,2.5,1,25.2031,40.8,0,0,6
24271,2008,2,1,5,2.5,1,25.2031,40.8,0,0,8
24271,2008,2,1,5,2.5,1,25.2031,40.8,0,0,9
24274,2008,3,0,4,2.4,1,24.2,38.5,0,0,5
24275,2008,3,1,4,2.4,1,24.9,39.7,0,0,5
24276,2008,2,1,4,2.0,1,26.7464,41.4106,0,0,5
24276,2008,2,1,4,2.0,1,26.7464,41.4106,0,0,6
24287,2008,1,1,4,1.6,1,28.8787,44.3929,0,0,5
24287,2008,1,1,4,1.6,1,28.8787,44.3929,0,0,6
24290,2008,1,1,4,2.4,1,23.7,34.1,0,0,5
24290,2008,1,1,4,2.4,1,23.7,34.1,0,0,6
24293,2008,3,0,4,2.0,1,31.1199,45.0399,0,0,5
24293,2008,3,0,4,2.0,1,31.1199,45.0399,0,0,9
24294,2008,3,1,4,2.0,1,28.7135,43.0269,0,0,5
24294,2008,3,1,4,2.0,1,28.7135,43.0269,0,0,9
24295,2008,3,0,4,2.3,1,28.3172,41.1964,0,0,5
24295,2008,3,0,4,2.3,1,28.3172,41.1964,0,0,9
