logPowerJan11,logPowerFeb11,logPowerMar11,logPowerApr11,logPowerMay11,logPowerJun11,logPowerJul11,logPowerAug11,logPowerSep11,logPowerOct11,logPowerNov11,logPowerDec11,TempJan11,TempFeb11,TempMar11,TempApr11,TempMay11,TempJun11,TempJul11,TempAug11,TempSep11,TempOct11,TempNov11,TempDec11,Longitude,Latitude,logSqMeters,logAvgIncome,AvgYearBuilt,ResidentialCustomers,CommercialCustomers,PercentMXR,PercentMFR,PercentCOM,PercentIND,PercentNA,PercentOTH,PercentSFR
3.1156,3.0864,3.1163,3.1326,3.1307,3.1498,3.129,3.1755,3.1523,3.1483,3.1052,3.1749,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4452,34.2028,5.5121,4.6528,1972,49,52,1,17,2,0,0,2,77
2.1875,2.0682,2.2068,2.1139,2.1903,2.1399,2.7924,2.8149,2.7612,2.6884,2.6972,2.7076,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.476,34.196,5.2787,4.6662,1979,91,9,6,34,0,0,6,0,53
2.4298,2.3927,2.4654,2.4698,2.4698,2.4814,2.8751,2.9243,2.8488,2.8248,2.8048,2.8463,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4774,34.1993,5.6388,4.7446,1978,87,13,2,40,7,3,2,0,46
2.3032,2.2227,2.3284,2.2672,2.3139,2.2967,2.7701,2.8007,2.7474,2.6902,2.6928,2.6998,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4828,34.1911,5.3246,4.6678,1976,93,7,10,63,2,2,4,0,20
1.7634,1.6628,1.7404,1.6721,1.7076,1.6902,2.8376,2.882,2.7973,2.7574,2.7332,2.7427,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4762,34.1889,5.3647,4.8639,1955,97,3,15,20,3,0,0,0,63
2.0294,1.8921,2.0374,1.9294,2.0212,1.9494,2.7796,2.8149,2.7474,2.6857,2.6839,2.6902,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4785,34.1906,5.4978,4.6821,1971,94,6,5,33,1,0,1,0,59
2.9201,2.8686,2.9542,2.9248,2.9385,2.9552,3.0693,3.0927,3.0527,3.0216,3.0298,3.0693,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.471,34.1991,5.4333,4.6178,1969,89,10,8,13,3,0,5,0,71
2.2355,2.1875,2.2989,2.248,2.2833,2.2788,2.8062,2.8463,2.7731,2.7059,2.7076,2.7226,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4709,34.196,5.4719,4.5504,1966,91,9,6,26,0,0,0,0,69
3.4064,3.369,3.4216,3.4265,3.4429,3.4763,3.5459,3.6028,3.5592,3.4923,3.4223,3.3945,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4651,34.192,4.9084,4.6546,1969,39,61,0,0,33,0,0,33,33
2.6395,2.5798,2.6365,2.6222,2.6665,2.6628,2.9943,3.0124,2.9703,2.9335,2.933,2.9415,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4623,34.1889,5.2869,4.7697,1959,93,7,5,16,5,0,0,0,73
2.5105,2.4265,2.5051,2.4518,2.4969,2.5051,2.711,2.7412,2.7267,2.6758,2.7177,2.7767,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.468,34.168,5.2252,4.6429,1968,95,5,0,27,15,4,4,4,46
2.1732,2.0792,2.1931,2.1173,2.1875,2.1523,2.8376,2.8871,2.8351,2.738,2.749,2.7627,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4641,34.1671,5.5108,4.9696,1974,95,5,2,3,3,0,0,0,91
2.8482,2.8825,2.8669,2.8825,2.8382,2.9063,2.9956,3.0515,3.0261,3.0817,3.0366,3.1028,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5598,34.2048,5.5183,4.91,1978,62,39,1,7,1,0,0,0,91
2.9727,2.9509,2.9939,2.9872,3.0086,3.0107,3.0846,3.0856,3.077,3.0993,3.0577,3.0881,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5559,34.2044,5.5183,4.7312,1977,74,26,0,12,2,0,6,0,80
0.301,0.301,0.301,0.301,0.301,0.301,2.9605,2.9863,2.8338,2.8407,2.7868,2.798,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5135,34.1885,5.3857,5.0508,1955,100,0,0,0,0,0,0,0,100
2.942,2.891,2.94,2.9106,2.9773,2.9666,3.1392,3.2087,3.1909,3.1735,3.1446,3.1261,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5067,34.1907,5.8116,4.9184,1955,94,6,0,11,0,0,7,0,82
2.4683,2.4031,2.4928,2.4639,2.4843,2.4683,2.8513,2.8681,2.8082,2.7459,2.749,2.7574,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4912,34.1898,5.2098,4.6744,1979,91,8,2,31,2,0,7,0,57
2.9489,2.9969,3.0233,2.9917,3.1464,3.035,3.0941,3.1688,3.1,3.0766,3.1219,3.2325,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4994,34.2111,5.2679,4.5811,1987,0,99,0,0,28,39,11,22,0
2.4683,2.4609,2.5024,2.4983,2.5378,2.5416,2.9395,3.0162,2.9538,2.8675,2.8663,2.8756,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5732,34.2125,5.5105,4.9379,1982,88,11,3,1,4,0,4,0,88
1.8633,1.9138,1.8633,1.959,1.8921,1.9777,2.7033,2.7185,2.692,2.6609,2.6117,2.6415,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3671,34.1575,5.3732,4.8549,1970,90,10,12,55,4,0,2,0,26
2.0569,2.1139,2.0682,2.1206,2.0492,2.1206,2.8055,2.8209,2.8028,2.7832,2.738,2.7642,56.66,52.7,58.46,63.14,63.68,67.1,74.48,76.1,73.4,67.82,57.74,53.24,-118.3643,34.1552,5.4575,4.9302,1953,94,6,14,23,0,0,0,0,63
3.0874,3.2499,3.0846,3.2538,3.0986,3.2475,3.1196,3.2707,3.1239,3.2516,3.0542,3.2445,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4377,34.2047,5.3389,4.6754,1959,0,97,2,23,4,0,0,2,70
3.0286,2.9717,3.0603,3.0603,3.1007,3.0948,3.1617,3.1965,3.1749,3.1489,3.1035,3.1307,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4799,34.2032,5.6235,4.6517,1972,67,32,5,39,6,6,7,1,36
2.6355,2.5775,2.6693,2.6637,2.6875,2.6684,2.8802,2.9253,2.8704,2.828,2.8209,2.8675,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4813,34.1957,5.3856,4.7074,1958,74,24,11,51,2,5,9,0,23
1.8388,1.699,1.8451,1.7076,1.8062,1.716,2.7566,2.8041,2.7388,2.6739,2.6785,2.6928,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4708,34.1893,5.6829,4.879,1958,95,5,1,26,1,0,3,0,69
3.0237,3.0022,3.0492,3.0326,3.0508,3.0648,3.1547,3.2057,3.1711,3.1271,3.1245,3.1511,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4714,34.1873,5.6659,5.0461,1945,73,27,0,0,12,2,0,0,86
2.8567,2.8142,2.8681,2.8621,2.8814,2.8848,2.9315,3.0043,3.0086,2.9355,2.9717,3.012,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4523,34.1992,5.5009,4.6219,1975,88,12,8,33,6,0,2,8,42
2.7619,2.7135,2.7709,2.7642,2.7938,2.781,2.993,3.0237,2.9823,2.9425,2.9509,2.9703,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4532,34.196,5.5105,4.8178,1964,89,11,5,41,5,0,2,1,45
3.2312,3.206,3.2781,3.2538,3.262,3.2962,3.4115,3.4229,3.3845,3.3562,3.3314,3.3428,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4614,34.1972,5.8049,4.7696,1972,91,9,4,24,5,0,2,2,64
2.1492,2.0374,2.1239,2.0719,2.1644,2.0934,2.7324,2.7716,2.7126,2.6325,2.6503,2.6702,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4613,34.1879,5.1184,4.7356,1974,93,8,3,47,0,0,6,0,44
2.3655,2.2989,2.3729,2.3464,2.3945,2.3856,2.7868,2.8306,2.7738,2.7243,2.7396,2.7731,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4436,34.1919,5.5785,4.6355,1972,90,10,6,42,3,0,9,0,40
2.6928,2.6561,2.7267,2.7177,2.7505,2.7649,2.8692,2.9258,2.8932,2.8241,2.8445,2.8751,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4439,34.1881,5.4313,4.5705,1961,70,30,9,47,17,0,9,1,17
2.673,2.6981,2.6721,2.7284,2.6758,2.7316,2.8932,2.975,2.9191,2.9128,2.8899,2.9731,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4355,34.179,5.41,4.7,1967,79,21,2,40,5,0,5,0,48
1.4624,1.2304,1.4624,1.2553,1.415,1.2304,2.8395,2.9036,2.8209,2.7226,2.73,2.7559,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.436,34.176,5.3856,5.0398,1970,95,5,2,35,0,0,0,0,64
2.1818,2.1072,2.2041,2.1553,2.1959,2.1818,2.8325,2.8882,2.8488,2.7505,2.7789,2.8035,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4354,34.1735,5.3855,4.9626,1971,88,12,9,30,2,0,2,2,56
2.0607,2.0043,2.0607,2.0682,2.0899,2.0934,3.0374,3.0849,3.0286,2.9504,2.9385,2.9638,61.52,56.3,60.98,63.68,64.4,67.64,75.56,77.36,75.74,72.86,62.06,59.36,-118.4357,34.1686,5.8118,4.9323,1954,93,8,3,20,3,0,1,0,72
2.0253,1.8808,2.0374,1.9294,2.0253,1.9294,2.8543,2.8751,2.8319,2.7316,2.7275,2.7267,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.455,34.168,5.5108,5.067,1959,94,7,0,50,10,0,0,0,40
2.8162,2.7889,2.9222,2.749,2.8899,2.7267,2.8122,2.711,2.8488,2.7126,2.8591,2.8195,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4083,33.9951,5.686,4.8966,1956,0,99,9,51,3,0,2,0,35
2.7033,2.6702,2.9859,2.6712,2.9469,2.6571,2.9435,2.6998,2.935,2.6937,2.9562,2.7612,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4178,33.9978,4.9925,4.7024,1974,0,100,7,51,1,0,3,0,38
3.2794,3.2862,3.3282,3.279,3.3393,3.2835,3.2903,3.3084,3.3212,3.3371,3.2828,3.3483,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.4147,33.9956,5.207,4.7787,1954,0,100,0,55,3,0,6,0,35
3.2938,3.2294,3.303,3.2322,3.2949,3.2159,3.1647,3.1086,3.1514,3.155,3.2006,3.2227,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.4395,33.9558,5.3362,4.9839,1982,0,100,0,28,0,0,0,0,72
3.4567,3.4462,3.5091,3.4551,3.4791,3.4806,3.4853,3.4357,3.4302,3.4198,3.4479,3.4912,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.4336,33.9557,5.3762,4.9831,1974,0,100,0,41,0,0,0,2,57
4.0821,4.0959,4.1779,4.1599,4.1722,4.1212,4.1196,4.1492,4.1753,4.2038,4.1566,4.118,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.4205,33.9563,5.6795,4.9121,1989,0,100,0,12,2,0,4,0,82
3.7882,3.7651,3.813,3.7665,3.8209,3.757,3.6482,3.6838,3.735,3.7448,3.7572,3.7739,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.4299,33.9576,5.5566,4.9176,1974,0,100,0,29,2,0,2,4,64
3.3185,3.2327,3.2876,3.3049,3.3355,3.341,3.0715,3.1501,3.1867,3.1508,3.1351,3.2822,59.18,55.4,57.92,61.7,62.42,63.68,68.36,67.64,66.92,64.4,59.18,55.04,-118.3923,33.9552,5.6751,5.0203,1946,0,98,0,3,23,1,1,3,68
2.0828,2.0414,2.0969,2.0453,2.0719,2.0682,2.659,2.6646,2.6532,2.6618,2.683,2.7101,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.306,33.7851,5.2436,4.82,1967,83,18,7,24,9,0,11,0,50
2.8299,2.8041,2.8531,2.8488,2.8976,2.9455,3.0817,3.1329,3.1079,3.0734,3.0426,3.0648,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4703,34.2625,5.6173,4.8716,1954,75,25,0,7,20,0,0,0,73
2.6191,2.5933,2.6425,2.6474,2.6628,2.6972,3.0111,3.0354,3.0149,2.9661,2.9154,2.946,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4622,34.264,5.637,5.0098,1959,79,20,1,8,8,0,1,0,82
2.7152,2.683,2.7419,2.7348,2.7709,2.7752,3.0406,3.0535,3.0766,3.0438,2.9713,3.0298,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4849,34.2651,5.7675,4.8967,1962,86,54,0,0,2,0,0,1,97
2.7275,2.658,2.705,2.6702,2.6821,2.6522,2.7118,2.738,2.6981,2.6812,2.6964,2.7235,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2691,34.0922,5.4133,5.0392,1939,97,4,56,6,0,0,2,0,37
2.7372,2.6609,2.7084,2.6684,2.6946,2.6702,2.6395,2.6435,2.6212,2.6222,2.6464,2.6902,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2976,34.0827,5.1221,4.8315,1957,76,20,19,63,13,0,3,0,3
2.7292,2.6964,2.73,2.7101,2.7177,2.7177,2.6385,2.6599,2.6893,2.7308,2.7259,2.7396,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2933,34.0815,5.2243,4.6207,1960,81,17,13,62,13,0,11,0,0
3.0508,3.0386,3.0678,3.0667,3.0504,3.0763,3.0298,3.0386,3.0179,3.0342,2.9557,2.9827,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2876,34.078,5.3157,4.4052,1953,58,26,12,24,21,3,27,0,12
2.6274,2.5551,2.6117,2.5682,2.601,2.5843,2.6425,2.6355,2.616,2.5933,2.6425,2.6618,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2977,34.0775,5.124,4.6985,1951,87,13,12,73,6,0,6,0,2
2.7952,2.7372,2.798,2.7818,2.7973,2.7782,2.7259,2.7193,2.7042,2.7466,2.7589,2.7767,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3025,34.078,5.1855,4.5808,1939,87,13,31,54,3,0,3,0,10
2.4928,2.4133,2.4683,2.4232,2.4548,2.4183,2.4786,2.4771,2.4548,2.4425,2.4698,2.4857,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.2977,34.08,5.0621,4.6123,1956,93,7,11,79,0,0,2,2,6
2.776,2.7076,2.7536,2.7218,2.7435,2.7404,2.7033,2.7093,2.7152,2.7372,2.7497,2.7627,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3067,34.0777,5.2349,4.7354,1967,82,18,15,53,5,0,13,0,15
2.6503,2.5729,2.618,2.574,2.6053,2.5798,2.5752,2.5763,2.5599,2.5599,2.6232,2.6454,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3071,34.0817,5.2279,4.6291,1958,83,17,24,59,5,0,8,2,3
3.017,2.9836,3.0004,2.9754,2.9699,2.9777,3.0438,3.0741,3.055,3.039,3.0199,2.9881,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3151,34.082,5.1245,4.7814,1960,89,11,18,56,3,3,3,0,18
2.7067,2.6503,2.6785,2.6365,2.6561,2.6395,2.6937,2.7152,2.6767,2.6637,2.6821,2.7152,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3207,34.0808,5.361,5.0122,1939,93,8,12,40,5,0,2,0,42
2.7589,2.6893,2.7101,2.6675,2.6972,2.6776,2.6684,2.6637,2.6454,2.658,2.7185,2.734,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3112,34.0821,5.158,4.7279,1954,84,16,16,48,5,0,9,0,22
2.6513,2.5821,2.6031,2.5563,2.5729,2.5599,2.6345,2.6532,2.6128,2.6042,2.6128,2.6395,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3189,34.0803,5.1128,4.8156,1939,97,3,19,33,0,0,4,0,44
2.6785,2.6117,2.6656,2.6284,2.6474,2.6425,2.6253,2.6345,2.6294,2.6096,2.6395,2.6637,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3112,34.0785,5.2578,4.6954,1964,84,15,8,72,5,0,1,1,13
2.7007,2.6243,2.6803,2.6294,2.6646,2.6395,2.673,2.6675,2.6599,2.6444,2.6739,2.683,59.36,55.58,59.9,64.04,64.76,66.74,72.14,72.32,70.52,67.1,60.08,54.68,-118.3154,34.0784,5.282,4.8319,1944,93,7,20,59,0,0,2,0,20
2.2041,2.1903,2.1818,2.1959,2.1847,2.2148,2.73,2.7356,2.7218,2.7528,2.7679,2.7839,57.38,51.98,57.74,61.88,61.34,65.12,61.52,68.54,66.92,64.94,59.9,54.32,-118.3314,34.0129,5.2875,4.7863,1941,95,5,0,20,4,0,0,0,76
0,0,0,0,0,0,3.1092,3.1744,3.1166,3.0082,2.9872,2.9823,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6559,34.2139,6.455,5.1483,1986,100,0,0,0,0,0,0,0,100
2.5798,2.5353,2.6096,2.5694,2.6107,2.6064,2.8445,2.8915,2.8488,2.798,2.7868,2.7945,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5956,34.2044,5.5463,4.577,1969,72,29,6,54,7,7,7,0,20
2.4757,2.4564,2.4871,2.5011,2.4983,2.5289,2.8675,2.8876,2.8476,2.8028,2.7404,2.7574,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5914,34.1923,5.753,4.7051,1979,93,7,0,49,20,16,2,0,14
2.9759,2.9212,2.939,2.939,2.9685,2.9961,3.1358,3.2111,3.1824,3.1166,3.1099,3.1501,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6056,34.1806,5.8086,4.9057,1973,91,9,0,50,50,0,0,0,0
1.8751,1.8451,1.8513,1.8692,1.8692,1.8633,2.7177,2.7582,2.7388,2.6263,2.6064,2.6702,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6116,34.185,5.4125,4.7695,1975,98,2,0,3,0,0,0,0,97
3.4849,3.4188,3.4663,3.4639,3.5058,3.5126,3.5802,3.5896,3.5751,3.5345,3.4961,3.5058,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6031,34.1887,6.0049,4.5814,1975,92,8,0,13,52,0,0,0,35
1.9823,1.959,1.9542,1.9445,1.9638,1.9542,2.6812,2.6946,2.6839,2.6201,2.5786,2.5899,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5997,34.1714,5.2115,4.844,0,99,1,0,0,1,0,0,0,99
3.2728,3.246,3.276,3.2831,3.2874,3.3118,3.4533,3.4621,3.4548,3.3899,3.3504,3.3426,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6033,34.175,5.7761,5.0382,1982,97,3,0,3,11,0,0,1,86
1.4314,1.3617,1.415,1.415,1.4314,1.4472,2.8921,2.9212,2.7938,2.7987,2.7332,2.7419,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5048,34.1726,5.4395,4.9387,1970,99,1,0,14,2,0,2,0,82
3.5169,3.4982,3.5393,3.5116,3.5549,3.5363,3.5936,3.6125,3.5904,3.5847,3.5574,3.5661,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5364,34.1697,5.7094,4.932,1983,57,43,3,0,34,0,5,0,58
2.9047,2.8893,2.9258,2.9294,2.9595,2.9859,3.1572,3.1915,3.1858,3.1781,3.1297,3.1405,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.54,34.1701,5.5968,4.6293,1974,73,26,0,35,26,0,0,2,37
2.9274,2.8842,2.9494,2.937,2.9633,2.9943,3.316,3.316,3.296,3.2632,3.2146,3.235,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.559,34.1664,6.0436,5.0573,1955,62,38,1,0,18,0,1,1,80
2.2672,2.2279,2.2455,2.2304,2.2989,2.3263,2.936,2.9595,2.9112,2.9069,2.8621,2.8645,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5299,34.1641,5.7225,4.8532,1959,95,5,0,3,3,0,1,0,93
2.2553,2.2148,2.316,2.2253,2.2967,2.2175,2.8513,2.9015,2.8686,2.7745,2.7868,2.8122,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4595,34.1669,5.5108,4.9734,1972,93,9,0,25,3,0,3,0,70
2.8209,2.8209,2.8621,2.8351,2.891,2.85,3.0334,3.086,3.0777,3.037,3.041,3.0674,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4505,34.1684,5.5089,4.9035,1986,91,9,8,27,2,0,10,2,52
2.5132,2.4166,2.5105,2.5079,2.525,2.5328,3.0633,3.0913,2.9845,2.9786,2.918,2.9335,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5139,34.1917,5.604,4.9806,1954,90,9,0,0,2,0,3,2,93
2.5302,2.4814,2.534,2.534,2.5623,2.5786,2.941,2.9877,2.9289,2.9128,2.8722,2.8808,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.5028,34.1976,5.5038,4.8553,1954,84,16,0,20,8,0,8,0,64
2.0569,1.9912,2.0719,2.0453,2.0828,2.0864,2.8686,2.917,2.8149,2.7619,2.7664,2.7889,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4959,34.1906,5.613,4.9556,1959,94,5,0,16,3,0,3,0,78
2.0531,1.9685,2.0755,2.0294,2.0755,2.0492,2.8202,2.8663,2.7846,2.7185,2.705,2.7042,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.496,34.1886,5.377,4.9011,1959,93,7,0,27,2,0,2,0,70
3.262,3.2317,3.3041,3.2819,3.3251,3.3452,3.3408,3.3923,3.3897,3.3549,3.3585,3.4502,57.38,52.52,58.46,62.96,63.32,67.1,75.02,76.46,73.4,67.64,56.3,52.88,-118.4977,34.1977,5.8049,4.8766,1981,26,73,2,13,5,7,3,2,69
2.6031,2.5599,2.6355,2.6345,2.6739,2.6767,2.9566,3.0069,2.9513,2.8965,2.8722,2.8893,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5906,34.2044,5.5176,4.7972,1966,83,17,5,43,5,0,0,0,48
2.1847,2.2068,2.233,2.2304,2.2529,2.2601,2.8573,2.8585,2.8585,2.8248,2.7612,2.7868,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5902,34.1972,5.4052,4.7838,1975,94,5,9,2,11,0,2,0,75
2.8954,2.8756,2.9299,2.9222,2.9335,2.9713,3.2057,3.2106,3.183,3.1553,3.1126,3.1443,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5851,34.1976,5.5259,4.8918,1959,87,13,0,0,4,0,2,0,94
2.3655,2.301,2.3766,2.3365,2.3856,2.3729,2.8663,2.9274,2.8591,2.786,2.7882,2.8142,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.5848,34.2047,5.621,4.7627,1964,94,6,0,19,2,0,5,0,75
1.3979,1.4914,1.5441,1.5051,1.5911,1.5441,3.0792,3.1544,3.1004,2.9773,2.9533,2.9509,55.22,50.9,56.66,60.98,61.88,66.74,75.2,76.82,74.3,69.44,57.74,53.06,-118.6466,34.2027,6.3293,5.1447,1971,99,1,0,0,0,0,1,0,99
2.3385,2.3032,2.3617,2.3222,2.3444,2.3483,2.752,2.7731,2.7482,2.7582,2.7774,2.8028,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.3047,33.781,5.6564,4.982,1956,93,7,4,13,3,0,3,1,77
2.1173,1.9685,2.0719,1.9685,2.0682,2.0128,2.5717,2.5694,2.5729,2.5611,2.5717,2.5855,59.18,55.76,59,62.6,63.5,65.66,70.16,69.8,69.08,66.56,61.7,56.12,-118.302,33.7862,5.0822,4.8004,1982,90,9,0,39,0,3,0,0,58
